student_id,first_name,last_name,email,birth_date,enrolled_at,country
STU-0002541,Paula,Pizarro,paula.pizarro7616@synthetic.dev,2006-03-15,2023-04-17,CL
STU-0002542,Florencia,Castro,florencia.castro7738@example.com,2000-12-03,2021-07-22,CL
STU-0002543,Agustina,Castro,agustina.castro7193@example.com,2006-09-22,2022-08-18,BR
STU-0002544,Macarena,Sepulveda,macarena.sepulveda5301@lake.local,2005-12-04,2023-10-17,CL
STU-0002545,Carlos,Arancibia,carlos.arancibia9774@example.com,2006-02-12,2023-06-20,CL
STU-0002546,Pedro,Vasquez,pedro.vasquez7289@mail.test,1998-05-01,2021-05-08,CL
STU-0002547,Benjamin,Henriquez,benjamin.henriquez5212@lake.local,1995-04-27,2022-03-15,CL
STU-0002548,Catalina,Cordero,catalina.cordero1348@example.com,2002-10-14,2019-01-30,MX
STU-0002549,Agustina,Valenzuela,agustina.valenzuela6487@demo.io,1995-06-15,2025-07-15,MX
STU-0002550,Eduardo,Romero,eduardo.romero9290@mail.test,2005-10-06,2021-06-16,CL
STU-0002551,Romina,Cortes,romina.cortes2884@lake.local,2003-10-12,2021-05-12,AR
STU-0002552,Carmen,Sepulveda,carmen.sepulveda9538@synthetic.dev,1999-10-08,2021-09-27,PE
STU-0002553,Carlos,Arancibia,carlos.arancibia6814@lake.local,1996-04-03,2022-07-04,CL
STU-0002554,Ana,Cortes,ana.cortes5812@demo.io,2000-11-22,2020-12-19,AR
STU-0002555,Florencia,Pino,florencia.pino2245@demo.io,2003-12-10,2025-04-25,BR
STU-0002556,Eduardo,Araya,eduardo.araya2958@demo.io,2007-10-07,2021-09-22,ES
STU-0002557,Daniel,Salazar,daniel.salazar93@demo.io,2000-03-12,2021-07-06,CO
STU-0002558,Maximiliano,Vera,maximiliano.vera4252@synthetic.dev,2004-11-25,2019-11-06,CL
STU-0002559,Catalina,Arancibia,catalina.arancibia3694@lake.local,2004-05-13,2021-08-09,CL
STU-0002560,Maria,Morales,maria.morales8960@example.com,1998-09-18,2024-09-17,PE
STU-0002561,Martina,Romero,martina.romero8188@demo.io,2002-04-25,2025-08-17,CL
STU-0002562,Paula,Alvarez,paula.alvarez8085@lake.local,2002-12-18,2021-03-14,PE
STU-0002563,Camila,Sepulveda,camila.sepulveda4752@synthetic.dev,1996-06-06,2022-11-24,CL
STU-0002564,Magdalena,Sepulveda,magdalena.sepulveda334@demo.io,1998-06-17,2019-01-09,CL
STU-0002565,Antonia,Vera,antonia.vera1155@mail.test,2002-02-01,2020-04-08,CL
STU-0002566,Luis,Carvajal,luis.carvajal7094@demo.io,2007-05-03,2019-04-02,MX
STU-0002567,Emilia,Ortiz,emilia.ortiz343@demo.io,2001-05-11,2023-12-15,PE
STU-0002568,Sofia,Henriquez,sofia.henriquez4208@synthetic.dev,1999-05-04,2023-09-20,BR
STU-0002569,Daniel,Pereira,daniel.pereira3646@mail.test,1995-10-17,2023-07-25,US
STU-0002570,Macarena,Gutierrez,macarena.gutierrez9046@lake.local,2005-02-18,2023-08-05,CL
STU-0002571,Magdalena,Martinez,magdalena.martinez1887@mail.test,2005-11-08,2020-05-12,CO
STU-0002572,Gabriel,Rodriguez,gabriel.rodriguez5757@synthetic.dev,2007-08-24,2018-08-01,CO
STU-0002573,Magdalena,Romero,magdalena.romero8670@example.com,1998-03-02,2020-11-16,CL
STU-0002574,Josefa,Valenzuela,josefa.valenzuela3711@synthetic.dev,2004-01-08,2021-06-13,BR
STU-0002575,Macarena,Alvarez,macarena.alvarez5957@synthetic.dev,1998-04-10,2022-02-15,CL
STU-0002576,Cristobal,Flores,cristobal.flores1757@lake.local,1995-07-05,2018-02-26,CL
STU-0002577,Fernanda,Gonzalez,fernanda.gonzalez1214@mail.test,1998-03-04,2019-11-21,AR
STU-0002578,Catalina,Aravena,catalina.aravena7983@synthetic.dev,2005-09-17,2022-05-07,CL
STU-0002579,Sofia,Valenzuela,sofia.valenzuela2808@synthetic.dev,1998-06-16,2018-07-28,CL
STU-0002580,Valentina,Morales,valentina.morales2363@demo.io,2001-08-07,2020-11-09,CL
STU-0002581,Camila,Perez,camila.perez4919@example.com,2000-10-31,2025-04-02,PE
STU-0002582,Maximiliano,Cordero,maximiliano.cordero8294@example.com,1996-02-17,2018-06-09,CL
STU-0002583,Maximiliano,Aravena,maximiliano.aravena7876@lake.local,1999-10-02,2020-05-15,BR
STU-0002584,Benjamin,Rivera,benjamin.rivera3524@demo.io,1999-07-29,2023-11-05,CL
STU-0002585,Jose,Rojas,jose.rojas6831@lake.local,2000-12-01,2019-11-25,PE
STU-0002586,Vicente,Pereira,vicente.pereira313@demo.io,2007-07-20,2024-03-29,AR
STU-0002587,Felipe,Rojas,felipe.rojas5176@lake.local,2002-11-06,2021-02-08,CL
STU-0002588,Pablo,Castillo,pablo.castillo9559@demo.io,1996-02-02,2019-03-29,CO
STU-0002589,Rodrigo,Gutierrez,rodrigo.gutierrez2422@synthetic.dev,1997-08-13,2024-01-12,CL
STU-0002590,Matias,Rivera,matias.rivera5314@example.com,2005-05-14,2023-03-20,ES
STU-0002591,Josefa,Rodriguez,josefa.rodriguez3507@lake.local,2006-02-12,2024-06-24,MX
STU-0002592,Ana,Munoz,ana.munoz4455@demo.io,2005-02-16,2024-03-01,AR
STU-0002593,Pedro,Toro,pedro.toro7526@synthetic.dev,1995-03-22,2025-03-07,CL
STU-0002594,Constanza,Bravo,constanza.bravo6218@mail.test,1996-10-23,2025-08-27,CL
STU-0002595,Carmen,Munoz,carmen.munoz3374@synthetic.dev,1998-01-24,2018-06-30,CL
STU-0002596,Florencia,Vargas,florencia.vargas1866@mail.test,1998-04-16,2022-05-01,ES
STU-0002597,Nicolas,Araya,nicolas.araya9159@lake.local,2006-05-07,2024-12-22,CO
STU-0002598,Daniel,Gonzalez,daniel.gonzalez4378@demo.io,1997-06-21,2024-03-17,ES
STU-0002599,Catalina,Rojas,catalina.rojas8520@mail.test,2004-05-06,2018-06-09,PE
STU-0002600,Ignacio,Arancibia,ignacio.arancibia4033@example.com,1995-08-29,2023-03-22,CL
STU-0002601,Romina,Rodriguez,romina.rodriguez887@lake.local,2003-01-21,2024-12-03,BR
STU-0002602,Josefa,Ortiz,josefa.ortiz1350@mail.test,2007-01-26,2023-09-28,CO
STU-0002603,Carmen,Pizarro,carmen.pizarro8312@lake.local,1998-08-09,2020-08-11,CL
STU-0002604,Lucia,Sepulveda,lucia.sepulveda6663@example.com,2002-01-24,2022-09-07,US
STU-0002605,Amanda,Gomez,amanda.gomez4628@synthetic.dev,1999-10-06,2024-04-21,BR
STU-0002606,Felipe,Pereira,felipe.pereira9420@synthetic.dev,2005-07-12,2019-10-30,BR
STU-0002607,Matias,Castro,matias.castro9956@lake.local,1997-12-02,2023-08-16,MX
STU-0002608,Isabel,Diaz,isabel.diaz3420@mail.test,2007-08-20,2022-12-06,CL
STU-0002609,Maria,Riquelme,maria.riquelme3708@example.com,1996-05-19,2025-05-05,CL
STU-0002610,Matias,Riquelme,matias.riquelme7628@mail.test,1998-10-09,2025-09-01,CL
STU-0002611,Camila,Espinoza,camila.espinoza5272@lake.local,2007-11-17,2019-04-15,CL
STU-0002612,Maria,Saavedra,maria.saavedra3763@lake.local,1997-05-23,2024-01-01,BR
STU-0002613,Javier,Bravo,javier.bravo899@lake.local,1997-10-11,2021-07-22,AR
STU-0002614,Jose,Cortes,jose.cortes8939@demo.io,1995-03-19,2023-07-16,BR
STU-0002615,Josefa,Contreras,josefa.contreras644@example.com,2001-04-10,2021-12-06,BR
STU-0002616,Macarena,Salazar,macarena.salazar1922@mail.test,1996-05-21,2021-01-22,CL
STU-0002617,Sofia,Espinoza,sofia.espinoza8115@mail.test,2006-01-29,2023-11-18,MX
STU-0002618,Isabel,Sandoval,isabel.sandoval3129@synthetic.dev,1995-01-15,2019-07-03,US
STU-0002619,Eduardo,Gonzalez,eduardo.gonzalez9190@synthetic.dev,2000-05-13,2019-11-29,BR
STU-0002620,Diego,Gonzalez,diego.gonzalez8970@example.com,2004-03-22,2019-05-04,CL
STU-0002621,Maria,Rojas,maria.rojas8366@example.com,2003-01-14,2020-03-24,CL
STU-0002622,Jose,Carrasco,jose.carrasco6028@mail.test,1998-04-22,2018-03-26,PE
STU-0002623,Eduardo,Contreras,eduardo.contreras5117@mail.test,1997-05-12,2023-04-03,PE
STU-0002624,Magdalena,Cortes,magdalena.cortes2466@example.com,2002-07-01,2023-08-02,MX
STU-0002625,Alejandro,Hernandez,alejandro.hernandez2777@demo.io,1996-01-04,2018-04-30,CL
STU-0002626,Emilia,Vega,emilia.vega3639@demo.io,1999-04-11,2023-12-26,CL
STU-0002627,Pedro,Tapia,pedro.tapia5684@mail.test,2002-03-08,2022-08-19,CL
STU-0002628,Renata,Henriquez,renata.henriquez7121@synthetic.dev,2000-12-03,2020-08-12,CL
STU-0002629,Tomas,Sepulveda,tomas.sepulveda5499@mail.test,2005-09-11,2025-05-27,PE
STU-0002630,Vicente,Romero,vicente.romero8917@lake.local,1996-10-04,2025-02-13,MX
STU-0002631,Ana,Cortes,ana.cortes6977@synthetic.dev,2004-03-03,2020-08-19,CL
STU-0002632,Pablo,Flores,pablo.flores8857@mail.test,1997-09-10,2022-03-08,CL
STU-0002633,Emilia,Araya,emilia.araya2216@lake.local,2007-10-07,2021-05-18,PE
STU-0002634,Macarena,Romero,macarena.romero4148@example.com,2000-11-22,2019-04-18,US
STU-0002635,Eduardo,Araya,eduardo.araya8957@example.com,2006-03-25,2024-04-13,CL
STU-0002636,Cristobal,Martinez,cristobal.martinez8247@example.com,1999-03-24,2020-02-16,ES
STU-0002637,Alejandro,Toro,alejandro.toro6220@example.com,2004-05-06,2022-05-31,PE
STU-0002638,Florencia,Saavedra,florencia.saavedra9451@demo.io,1996-08-04,2025-01-13,ES
STU-0002639,Sofia,Bravo,sofia.bravo6392@mail.test,1998-08-15,2025-04-14,CL
STU-0002640,Isabel,Pizarro,isabel.pizarro9935@lake.local,1997-01-07,2022-04-25,CL
STU-0002641,Valentina,Vera,valentina.vera6921@mail.test,2007-01-16,2022-02-18,CO
STU-0002642,Romina,Gomez,romina.gomez6824@mail.test,2007-02-12,2018-05-22,US
STU-0002643,Camila,Morales,camila.morales4950@example.com,2007-02-10,2022-08-10,CL
STU-0002644,Antonia,Gomez,antonia.gomez2640@lake.local,2005-04-08,2023-01-06,AR
STU-0002645,Martina,Cortes,martina.cortes520@example.com,1995-08-01,2024-01-30,PE
STU-0002646,Manuel,Gutierrez,manuel.gutierrez8408@synthetic.dev,2006-07-28,2023-12-19,ES
STU-0002647,Emilia,Sandoval,emilia.sandoval5507@demo.io,2002-08-04,2019-01-27,PE
STU-0002648,Jose,Pereira,jose.pereira6347@demo.io,1995-05-17,2021-02-09,BR
STU-0002649,Jose,Vargas,jose.vargas8363@mail.test,1995-10-01,2023-08-17,CL
STU-0002650,Felipe,Soto,felipe.soto3788@demo.io,2004-04-22,2018-01-08,MX
STU-0002651,Florencia,Toro,florencia.toro7029@mail.test,1999-11-19,2020-11-08,CL
STU-0002652,Josefa,Tapia,josefa.tapia879@synthetic.dev,1997-05-26,2023-11-04,CO
STU-0002653,Benjamin,Arancibia,benjamin.arancibia4564@lake.local,2005-12-16,2020-02-03,CL
STU-0002654,Diego,Gutierrez,diego.gutierrez6504@mail.test,1999-11-09,2019-10-31,CL
STU-0002655,Alejandro,Castillo,alejandro.castillo6671@mail.test,2002-06-17,2022-05-17,MX
STU-0002656,Isabel,Vargas,isabel.vargas8486@demo.io,1996-01-29,2023-06-18,AR
STU-0002657,Camila,Castro,camila.castro6332@mail.test,1996-07-08,2020-04-26,US
STU-0002658,Juan,Gutierrez,juan.gutierrez2058@example.com,2002-09-15,2022-04-11,US
STU-0002659,Amanda,Espinoza,amanda.espinoza7610@mail.test,2004-03-28,2021-09-22,CL
STU-0002660,Luis,Valenzuela,luis.valenzuela1597@example.com,2006-11-21,2023-07-25,CL
STU-0002661,Alejandro,Munoz,alejandro.munoz909@synthetic.dev,2005-04-20,2020-09-18,CL
STU-0002662,Rodrigo,Pino,rodrigo.pino9346@lake.local,2000-08-22,2020-05-17,CL
STU-0002663,Romina,Pereira,romina.pereira4833@synthetic.dev,2000-06-10,2022-07-16,CL
STU-0002664,Maximiliano,Gonzalez,maximiliano.gonzalez6232@example.com,2004-01-29,2025-03-30,CO
STU-0002665,Javier,Romero,javier.romero2251@mail.test,2002-12-14,2018-08-01,CL
STU-0002666,Agustina,Silva,agustina.silva6350@synthetic.dev,2002-04-29,2021-02-18,BR
STU-0002667,Vicente,Saavedra,vicente.saavedra9505@demo.io,2006-07-26,2018-08-20,CL
STU-0002668,Antonia,Soto,antonia.soto7399@mail.test,1997-11-25,2025-06-20,CL
STU-0002669,Daniela,Carvajal,daniela.carvajal2322@mail.test,2000-07-07,2021-09-21,US
STU-0002670,Magdalena,Soto,magdalena.soto2146@mail.test,2007-02-11,2022-07-18,PE
STU-0002671,Florencia,Lopez,florencia.lopez7194@example.com,2005-10-02,2022-06-12,PE
STU-0002672,Isabel,Riquelme,isabel.riquelme2480@synthetic.dev,1999-11-12,2021-08-07,CL
STU-0002673,Alejandro,Espinoza,alejandro.espinoza123@mail.test,2005-03-02,2024-11-01,CL
STU-0002674,Agustina,Lopez,agustina.lopez9487@lake.local,1998-10-13,2019-01-20,CO
STU-0002675,Tomas,Pino,tomas.pino15@lake.local,2003-01-17,2023-03-20,CL
STU-0002676,Emilia,Castro,emilia.castro6225@example.com,1996-12-13,2024-03-28,ES
STU-0002677,Trinidad,Pereira,trinidad.pereira2063@demo.io,2003-05-07,2019-02-18,PE
STU-0002678,Cristobal,Aravena,cristobal.aravena666@mail.test,2000-11-27,2024-02-16,PE
STU-0002679,Nicolas,Lopez,nicolas.lopez9462@synthetic.dev,2004-07-27,2025-04-20,PE
STU-0002680,Carmen,Martinez,carmen.martinez4355@synthetic.dev,1996-05-07,2025-04-19,PE
STU-0002681,Luis,Salazar,luis.salazar2444@synthetic.dev,1995-07-11,2022-02-24,MX
STU-0002682,Carlos,Fuentes,carlos.fuentes6305@lake.local,1998-09-20,2018-09-05,CL
STU-0002683,Paula,Gutierrez,paula.gutierrez4134@demo.io,1995-11-23,2023-06-07,PE
STU-0002684,Alejandro,Espinoza,alejandro.espinoza2865@demo.io,2001-03-01,2024-04-26,CL
STU-0002685,Luis,Tapia,luis.tapia8254@lake.local,1995-11-06,2025-04-02,CL
STU-0002686,Daniela,Carrasco,daniela.carrasco9866@synthetic.dev,2006-12-11,2021-06-05,CL
STU-0002687,Juan,Bravo,juan.bravo5863@mail.test,2003-09-21,2020-07-23,US
STU-0002688,Eduardo,Gonzalez,eduardo.gonzalez8704@demo.io,2005-05-26,2022-01-24,CL
STU-0002689,Daniela,Fuentes,daniela.fuentes6831@example.com,1995-05-06,2018-12-09,CL
STU-0002690,Isabel,Toro,isabel.toro3678@synthetic.dev,1996-04-26,2019-08-19,CL
STU-0002691,Pedro,Tapia,pedro.tapia7524@mail.test,1998-12-15,2018-07-21,CL
STU-0002692,Nicolas,Contreras,nicolas.contreras6893@mail.test,2001-10-08,2022-10-23,CL
STU-0002693,Luis,Fuentes,luis.fuentes5928@demo.io,1998-03-16,2018-10-05,CL
STU-0002694,Sofia,Sepulveda,sofia.sepulveda7348@demo.io,2007-11-27,2023-10-31,AR
STU-0002695,Eduardo,Romero,eduardo.romero2262@lake.local,1999-12-23,2021-11-23,CL
STU-0002696,Constanza,Gutierrez,constanza.gutierrez1597@lake.local,1998-04-05,2022-06-22,ES
STU-0002697,Florencia,Romero,florencia.romero3605@mail.test,2006-01-30,2019-02-17,PE
STU-0002698,Fernanda,Toro,fernanda.toro4455@example.com,2007-09-16,2019-12-17,PE
STU-0002699,Emilia,Soto,emilia.soto2823@mail.test,2005-10-26,2022-11-07,CL
STU-0002700,Ana,Henriquez,ana.henriquez5678@synthetic.dev,1999-03-22,2021-01-07,MX
STU-0002701,Renata,Arancibia,renata.arancibia7087@demo.io,2007-08-22,2024-12-24,CL
STU-0002702,Maria,Reyes,maria.reyes6787@mail.test,1997-11-30,2019-01-22,CL
STU-0002703,Ignacio,Carrasco,ignacio.carrasco4889@lake.local,1996-05-15,2024-07-02,CL
STU-0002704,Matias,Diaz,matias.diaz8142@lake.local,2004-05-22,2020-02-22,CL
STU-0002705,Eduardo,Castro,eduardo.castro8460@mail.test,2007-05-08,2025-02-25,CL
STU-0002706,Tomas,Vega,tomas.vega1583@lake.local,2000-02-22,2022-08-10,MX
STU-0002707,Romina,Araya,romina.araya6647@synthetic.dev,2007-05-25,2023-05-05,CL
STU-0002708,Tomas,Rodriguez,tomas.rodriguez2273@mail.test,1995-04-02,2025-04-26,CL
STU-0002709,Macarena,Reyes,macarena.reyes5995@example.com,1999-06-27,2021-08-30,PE
STU-0002710,Ana,Perez,ana.perez6485@demo.io,2002-07-06,2019-04-29,ES
STU-0002711,Javier,Torres,javier.torres5370@synthetic.dev,1999-02-23,2020-09-26,CO
STU-0002712,Martina,Gutierrez,martina.gutierrez5357@example.com,1999-09-04,2023-05-31,CL
STU-0002713,Florencia,Sepulveda,florencia.sepulveda5450@lake.local,1995-02-08,2021-03-05,BR
STU-0002714,Fernanda,Valenzuela,fernanda.valenzuela3994@lake.local,2007-04-08,2018-03-14,PE
STU-0002715,Vicente,Vargas,vicente.vargas7157@example.com,1998-11-26,2020-08-07,AR
STU-0002716,Camila,Gomez,camila.gomez3711@lake.local,2006-11-26,2020-09-09,PE
STU-0002717,Constanza,Ortiz,constanza.ortiz8717@example.com,2004-01-04,2022-12-14,CL
STU-0002718,Felipe,Silva,felipe.silva7768@mail.test,2007-12-29,2021-02-21,CL
STU-0002719,Ignacio,Pereira,ignacio.pereira720@demo.io,1996-03-01,2021-03-23,PE
STU-0002720,Juan,Flores,juan.flores94@synthetic.dev,2001-02-19,2022-05-18,CL
STU-0002721,Camila,Silva,camila.silva2151@lake.local,1999-08-04,2018-11-10,ES
STU-0002722,Pablo,Soto,pablo.soto8228@demo.io,2000-03-28,2025-01-09,CL
STU-0002723,Fernanda,Lopez,fernanda.lopez6422@demo.io,2000-06-26,2020-04-30,PE
STU-0002724,Camila,Bravo,camila.bravo6562@mail.test,2005-06-16,2024-04-22,PE
STU-0002725,Maria,Vera,maria.vera4569@demo.io,1999-02-22,2018-05-22,CL
STU-0002726,Nicolas,Hernandez,nicolas.hernandez7384@lake.local,1995-03-01,2021-09-16,CL
STU-0002727,Matias,Ortiz,matias.ortiz2671@demo.io,1995-10-05,2019-09-23,ES
STU-0002728,Antonia,Arancibia,antonia.arancibia3873@lake.local,2006-11-16,2019-10-26,CL
STU-0002729,Trinidad,Rivera,trinidad.rivera6312@synthetic.dev,2000-12-07,2021-10-23,ES
STU-0002730,Antonia,Soto,antonia.soto7633@lake.local,2000-01-28,2020-09-07,MX
STU-0002731,Pablo,Hernandez,pablo.hernandez8217@synthetic.dev,2002-07-03,2023-05-19,CL
STU-0002732,Agustina,Tapia,agustina.tapia1591@synthetic.dev,2007-12-23,2022-02-04,MX
STU-0002733,Romina,Perez,romina.perez5031@demo.io,2003-03-31,2022-10-12,CL
STU-0002734,Amanda,Sandoval,amanda.sandoval1144@mail.test,1995-07-04,2019-06-01,BR
STU-0002735,Ana,Silva,ana.silva1271@example.com,1996-04-21,2022-10-31,PE
STU-0002736,Benjamin,Aravena,benjamin.aravena9208@synthetic.dev,1998-07-16,2023-08-08,AR
STU-0002737,Luis,Cortes,luis.cortes5543@synthetic.dev,1995-10-13,2020-10-16,BR
STU-0002738,Juan,Cordero,juan.cordero1460@example.com,1998-01-17,2021-10-17,CL
STU-0002739,Luis,Contreras,luis.contreras9518@synthetic.dev,2007-05-25,2023-09-16,ES
STU-0002740,Vicente,Vasquez,vicente.vasquez5872@synthetic.dev,1997-05-18,2025-05-25,AR
STU-0002741,Carlos,Cordero,carlos.cordero3544@mail.test,2002-07-04,2022-07-15,CL
STU-0002742,Macarena,Torres,macarena.torres3994@example.com,2003-06-20,2021-01-14,PE
STU-0002743,Luis,Soto,luis.soto2257@mail.test,2003-01-11,2024-11-24,CL
STU-0002744,Matias,Vega,matias.vega9285@synthetic.dev,1997-06-24,2020-05-20,MX
STU-0002745,Macarena,Valenzuela,macarena.valenzuela5222@example.com,1996-09-29,2018-09-22,CL
STU-0002746,Cristobal,Vera,cristobal.vera6517@example.com,1997-01-14,2020-06-09,CL
STU-0002747,Florencia,Romero,florencia.romero517@mail.test,2001-11-30,2023-07-11,CL
STU-0002748,Cristobal,Munoz,cristobal.munoz9173@demo.io,2000-03-14,2021-10-27,AR
STU-0002749,Jose,Alvarez,jose.alvarez6668@demo.io,2003-07-05,2018-05-18,US
STU-0002750,Trinidad,Pizarro,trinidad.pizarro106@mail.test,2006-04-01,2018-06-11,CL
STU-0002751,Carlos,Flores,carlos.flores8474@synthetic.dev,2001-08-01,2018-01-21,CL
STU-0002752,Catalina,Saavedra,catalina.saavedra252@mail.test,2000-11-05,2022-02-26,PE
STU-0002753,Maximiliano,Rojas,maximiliano.rojas1447@mail.test,2003-07-01,2021-07-07,CL
STU-0002754,Fernanda,Silva,fernanda.silva1671@synthetic.dev,1996-02-28,2023-08-22,CL
STU-0002755,Carmen,Rodriguez,carmen.rodriguez9951@synthetic.dev,2001-12-21,2021-09-08,CL
STU-0002756,Juan,Perez,juan.perez3681@synthetic.dev,2005-07-25,2025-07-26,PE
STU-0002757,Daniel,Salazar,daniel.salazar8527@lake.local,1999-09-07,2019-01-15,AR
STU-0002758,Felipe,Fuentes,felipe.fuentes8697@synthetic.dev,2001-08-19,2023-10-07,MX
STU-0002759,Eduardo,Lopez,eduardo.lopez7762@lake.local,2004-03-29,2023-09-09,AR
STU-0002760,Martina,Sandoval,martina.sandoval2389@synthetic.dev,1998-04-14,2018-05-14,CL
STU-0002761,Amanda,Rodriguez,amanda.rodriguez29@example.com,2002-11-09,2021-05-05,AR
STU-0002762,Daniela,Henriquez,daniela.henriquez4530@demo.io,2005-09-29,2020-10-08,CO
STU-0002763,Renata,Ortiz,renata.ortiz9416@synthetic.dev,1999-09-15,2022-03-20,PE
STU-0002764,Rodrigo,Hernandez,rodrigo.hernandez3467@example.com,1995-12-27,2018-09-17,BR
STU-0002765,Romina,Pizarro,romina.pizarro4208@demo.io,1999-01-28,2020-06-05,CL
STU-0002766,Benjamin,Rivera,benjamin.rivera712@lake.local,2004-04-22,2023-12-29,CL
STU-0002767,Luis,Rodriguez,luis.rodriguez7343@mail.test,2002-07-22,2019-02-21,PE
STU-0002768,Rodrigo,Vega,rodrigo.vega3779@example.com,2004-12-19,2023-06-18,CL
STU-0002769,Eduardo,Hernandez,eduardo.hernandez8344@mail.test,1995-12-26,2018-11-18,AR
STU-0002770,Magdalena,Bravo,magdalena.bravo3716@lake.local,2002-03-19,2021-10-07,BR
STU-0002771,Vicente,Arancibia,vicente.arancibia5140@example.com,1998-02-01,2021-04-17,MX
STU-0002772,Sofia,Vasquez,sofia.vasquez8612@lake.local,1997-04-02,2020-07-15,CL
STU-0002773,Juan,Espinoza,juan.espinoza4746@mail.test,2007-07-03,2019-08-04,PE
STU-0002774,Valentina,Carvajal,valentina.carvajal1587@mail.test,2000-11-04,2021-05-07,CL
STU-0002775,Rodrigo,Vega,rodrigo.vega7722@demo.io,2006-10-23,2018-06-06,BR
STU-0002776,Isabel,Riquelme,isabel.riquelme3676@synthetic.dev,2004-09-30,2023-06-03,AR
STU-0002777,Maria,Cortes,maria.cortes4940@example.com,1995-08-05,2018-09-13,MX
STU-0002778,Catalina,Torres,catalina.torres9585@example.com,1998-02-07,2023-10-01,AR
STU-0002779,Lucia,Torres,lucia.torres5870@demo.io,2005-12-03,2023-10-10,CL
STU-0002780,Valentina,Cortes,valentina.cortes7368@example.com,1998-08-14,2021-04-22,CL
STU-0002781,Pedro,Gomez,pedro.gomez1269@mail.test,1996-04-09,2019-03-24,CL
STU-0002782,Diego,Contreras,diego.contreras2494@mail.test,2002-03-23,2023-08-03,CL
STU-0002783,Sofia,Contreras,sofia.contreras6790@lake.local,2002-08-19,2025-02-05,AR
STU-0002784,Tomas,Fuentes,tomas.fuentes2417@lake.local,2000-11-09,2024-02-03,CL
STU-0002785,Martina,Aravena,martina.aravena6567@lake.local,2002-09-27,2021-04-10,BR
STU-0002786,Ignacio,Toro,ignacio.toro1302@example.com,2006-02-06,2022-05-02,CL
STU-0002787,Vicente,Hernandez,vicente.hernandez8457@mail.test,1995-12-02,2021-02-12,CL
STU-0002788,Maria,Flores,maria.flores394@lake.local,1996-08-12,2022-11-20,US
STU-0002789,Javier,Sepulveda,javier.sepulveda6639@synthetic.dev,2006-08-29,2024-03-05,BR
STU-0002790,Fernanda,Castro,fernanda.castro6703@synthetic.dev,1999-11-16,2022-12-28,US
STU-0002791,Daniel,Toro,daniel.toro2285@mail.test,2002-02-03,2025-01-09,MX
STU-0002792,Benjamin,Valenzuela,benjamin.valenzuela8960@example.com,2000-04-17,2023-11-15,CL
STU-0002793,Daniel,Torres,daniel.torres4797@demo.io,1995-05-30,2018-07-20,CL
STU-0002794,Nicolas,Castillo,nicolas.castillo2225@demo.io,1996-09-09,2023-11-22,PE
STU-0002795,Pablo,Vega,pablo.vega128@demo.io,1996-09-23,2020-10-29,CO
STU-0002796,Maximiliano,Saavedra,maximiliano.saavedra5650@demo.io,2006-12-12,2021-09-16,CL
STU-0002797,Ana,Riquelme,ana.riquelme8347@lake.local,1999-01-25,2019-06-30,CO
STU-0002798,Daniela,Martinez,daniela.martinez291@example.com,2002-01-01,2020-12-14,MX
STU-0002799,Eduardo,Vargas,eduardo.vargas9440@example.com,1999-01-08,2018-09-25,AR
STU-0002800,Diego,Flores,diego.flores1419@lake.local,2004-09-23,2022-12-04,CO
STU-0002801,Cristobal,Riquelme,cristobal.riquelme9542@synthetic.dev,2000-11-20,2018-06-18,US
STU-0002802,Nicolas,Alvarez,nicolas.alvarez1783@mail.test,1997-11-11,2018-08-29,MX
STU-0002803,Nicolas,Valenzuela,nicolas.valenzuela645@demo.io,1995-01-23,2022-12-21,MX
STU-0002804,Andres,Pizarro,andres.pizarro8787@synthetic.dev,1997-09-27,2021-12-25,CL
STU-0002805,Carmen,Sandoval,carmen.sandoval1137@demo.io,2002-10-09,2023-03-18,CL
STU-0002806,Ignacio,Arancibia,ignacio.arancibia9867@example.com,1996-10-19,2018-10-26,CL
STU-0002807,Catalina,Carrasco,catalina.carrasco138@synthetic.dev,2001-10-04,2023-01-15,US
STU-0002808,Tomas,Lopez,tomas.lopez9538@example.com,2005-10-15,2024-04-03,CL
STU-0002809,Juan,Bravo,juan.bravo3771@example.com,1996-01-24,2024-02-21,BR
STU-0002810,Luis,Gonzalez,luis.gonzalez9347@lake.local,2001-10-25,2020-01-11,CL
STU-0002811,Felipe,Pizarro,felipe.pizarro8160@demo.io,2003-11-15,2023-11-13,AR
STU-0002812,Rodrigo,Sandoval,rodrigo.sandoval511@lake.local,1999-10-20,2022-08-04,PE
STU-0002813,Antonia,Toro,antonia.toro3037@demo.io,2007-03-26,2018-09-06,CL
STU-0002814,Matias,Castro,matias.castro675@example.com,2002-07-05,2024-10-13,CL
STU-0002815,Trinidad,Munoz,trinidad.munoz6605@example.com,2002-11-02,2025-02-25,CO
STU-0002816,Manuel,Reyes,manuel.reyes3800@mail.test,2001-02-04,2025-04-29,CL
STU-0002817,Rodrigo,Rivera,rodrigo.rivera5745@lake.local,2000-10-23,2023-05-25,ES
STU-0002818,Josefa,Henriquez,josefa.henriquez1124@synthetic.dev,2006-07-19,2025-05-17,CL
STU-0002819,Romina,Contreras,romina.contreras1953@example.com,1997-12-28,2020-04-25,CL
STU-0002820,Felipe,Vera,felipe.vera5190@example.com,2005-03-14,2019-07-26,PE
