customer_id,external_ref,first_name,last_name,email,country,created_at,segment
CUS-0004365,STU-0004365,Tomas,Pereira,tomas.pereira6451@example.com,CL,2021-11-17 05:14:43,smb
CUS-0004366,STU-0004366,Diego,Sepulveda,diego.sepulveda589@lake.local,CL,2022-10-05 11:35:18,retail
CUS-0004367,STU-0004367,Matias,Carrasco,matias.carrasco285@mail.test,CL,2020-07-17 04:12:16,retail
CUS-0004368,STU-0004368,Macarena,Saavedra,macarena.saavedra1929@lake.local,CL,2025-04-14 01:09:26,retail
CUS-0004369,STU-0004369,Magdalena,Vasquez,magdalena.vasquez5981@example.com,CL,2025-06-14 18:39:21,smb
CUS-0004370,STU-0004370,Amanda,Saavedra,amanda.saavedra7892@demo.io,AR,2024-02-22 06:27:23,retail
CUS-0004371,STU-0004371,Lucia,Cordero,lucia.cordero3331@mail.test,PE,2018-11-10 17:45:34,smb
CUS-0004372,STU-0004372,Daniela,Vega,daniela.vega5219@demo.io,AR,2025-04-26 20:51:46,retail
CUS-0004373,STU-0004373,Paula,Hernandez,paula.hernandez2600@demo.io,ES,2023-12-01 10:45:34,retail
CUS-0004374,STU-0004374,Trinidad,Carrasco,trinidad.carrasco1960@example.com,CL,2024-04-07 07:50:11,retail
CUS-0004375,STU-0004375,Diego,Vera,diego.vera6747@demo.io,CL,2023-04-18 20:06:18,retail
CUS-0004376,STU-0004376,Paula,Gonzalez,paula.gonzalez3470@example.com,MX,2019-09-06 05:48:28,retail
CUS-0004377,STU-0004377,Nicolas,Araya,nicolas.araya3368@example.com,CL,2019-12-22 09:33:50,retail
CUS-0004378,STU-0004378,Daniela,Ortiz,daniela.ortiz8856@example.com,MX,2024-07-04 18:26:52,retail
CUS-0004379,STU-0004379,Sebastian,Araya,sebastian.araya3359@mail.test,AR,2023-06-01 15:26:26,retail
CUS-0004380,STU-0004380,Macarena,Saavedra,macarena.saavedra2526@demo.io,CL,2018-03-26 01:24:24,retail
CUS-0004381,STU-0004381,Andres,Cordero,andres.cordero4773@demo.io,CL,2021-09-07 02:01:03,retail
CUS-0004382,STU-0004382,Felipe,Pino,felipe.pino9256@mail.test,US,2022-02-01 15:44:58,retail
CUS-0004383,STU-0004383,Macarena,Cordero,macarena.cordero8095@demo.io,CL,2024-03-02 00:13:58,smb
CUS-0004384,STU-0004384,Maria,Diaz,maria.diaz723@lake.local,MX,2019-01-11 22:07:33,retail
CUS-0004385,STU-0004385,Fernanda,Pino,fernanda.pino4798@example.com,US,2022-01-26 11:47:58,retail
CUS-0004386,STU-0004386,Nicolas,Ortiz,nicolas.ortiz2185@example.com,CL,2023-11-09 10:17:47,smb
CUS-0004387,STU-0004387,Jose,Carrasco,jose.carrasco1240@example.com,CL,2025-06-12 13:34:44,retail
CUS-0004388,STU-0004388,Alejandro,Carrasco,alejandro.carrasco293@synthetic.dev,CL,2023-12-16 07:09:53,retail
CUS-0004389,STU-0004389,Magdalena,Cordero,magdalena.cordero3816@example.com,CL,2023-01-09 20:19:48,retail
CUS-0004390,STU-0004390,Agustina,Rodriguez,agustina.rodriguez8549@example.com,US,2025-07-07 14:40:52,retail
CUS-0004391,STU-0004391,Carmen,Salazar,carmen.salazar1440@demo.io,AR,2025-01-24 14:22:34,retail
CUS-0004392,STU-0004392,Gabriel,Aravena,gabriel.aravena820@lake.local,CL,2021-01-20 04:57:11,retail
CUS-0004393,STU-0004393,Gabriel,Morales,gabriel.morales9870@mail.test,MX,2021-02-08 17:56:49,smb
CUS-0004394,STU-0004394,Gabriel,Vera,gabriel.vera1961@example.com,CL,2025-10-29 09:23:00,retail
CUS-0004395,STU-0004395,Pedro,Munoz,pedro.munoz8023@lake.local,CL,2018-06-15 01:47:18,retail
CUS-0004396,STU-0004396,Ana,Valenzuela,ana.valenzuela5798@lake.local,PE,2019-10-03 08:16:44,retail
CUS-0004397,STU-0004397,Daniel,Riquelme,daniel.riquelme8003@mail.test,BR,2025-04-13 05:37:14,retail
CUS-0004398,STU-0004398,Rodrigo,Reyes,rodrigo.reyes2301@mail.test,CL,2018-12-03 08:16:41,retail
CUS-0004399,STU-0004399,Luis,Ortiz,luis.ortiz4275@example.com,MX,2022-09-21 03:51:46,retail
CUS-0004400,STU-0004400,Tomas,Espinoza,tomas.espinoza3241@synthetic.dev,BR,2021-06-26 19:48:03,retail
CUS-0004401,STU-0004401,Ana,Bravo,ana.bravo847@demo.io,AR,2018-05-14 11:25:54,smb
CUS-0004402,STU-0004402,Maria,Hernandez,maria.hernandez4157@demo.io,BR,2024-02-26 18:07:21,smb
CUS-0004403,STU-0004403,Lucia,Castro,lucia.castro3970@example.com,MX,2020-01-17 20:01:14,retail
CUS-0004404,STU-0004404,Antonia,Tapia,antonia.tapia6663@lake.local,CL,2023-09-06 12:10:04,retail
CUS-0004405,STU-0004405,Rodrigo,Cordero,rodrigo.cordero2267@mail.test,CL,2021-09-12 23:33:17,retail
CUS-0004406,STU-0004406,Ignacio,Gonzalez,ignacio.gonzalez8429@lake.local,BR,2021-02-26 15:13:26,retail
CUS-0004407,STU-0004407,Antonia,Gutierrez,antonia.gutierrez8813@mail.test,CL,2020-10-10 07:34:52,smb
CUS-0004408,STU-0004408,Juan,Torres,juan.torres1375@synthetic.dev,ES,2024-05-19 12:57:01,enterprise
CUS-0004409,STU-0004409,Jose,Gomez,jose.gomez2610@example.com,CL,2021-10-11 05:32:30,retail
CUS-0004410,STU-0004410,Andres,Fuentes,andres.fuentes7039@example.com,CL,2022-05-25 09:07:21,smb
CUS-0004411,STU-0004411,Fernanda,Pereira,fernanda.pereira4820@synthetic.dev,US,2020-01-03 02:55:00,retail
CUS-0004412,STU-0004412,Sebastian,Hernandez,sebastian.hernandez4200@example.com,PE,2018-02-14 18:53:24,retail
CUS-0004413,STU-0004413,Antonia,Cortes,antonia.cortes6757@demo.io,CL,2020-09-14 15:35:47,enterprise
CUS-0004414,STU-0004414,Josefa,Rivera,josefa.rivera8433@synthetic.dev,CL,2019-04-28 10:20:15,retail
CUS-0004415,STU-0004415,Agustina,Lopez,agustina.lopez1440@demo.io,BR,2023-10-15 17:46:56,smb
CUS-0004416,STU-0004416,Daniel,Riquelme,daniel.riquelme3493@example.com,MX,2023-10-04 22:39:06,retail
CUS-0004417,STU-0004417,Maximiliano,Torres,maximiliano.torres7682@demo.io,MX,2025-06-20 03:25:22,retail
CUS-0004418,STU-0004418,Josefa,Vasquez,josefa.vasquez3990@lake.local,PE,2025-07-21 09:44:09,retail
CUS-0004419,STU-0004419,Romina,Gonzalez,romina.gonzalez2911@example.com,PE,2021-01-07 15:13:25,retail
CUS-0004420,STU-0004420,Vicente,Toro,vicente.toro6855@lake.local,US,2020-09-15 03:01:06,smb
CUS-0004421,STU-0004421,Cristobal,Rivera,cristobal.rivera3660@synthetic.dev,CL,2022-03-03 01:12:00,retail
CUS-0004422,STU-0004422,Ignacio,Fuentes,ignacio.fuentes7096@demo.io,MX,2025-09-22 14:38:54,smb
CUS-0004423,STU-0004423,Felipe,Soto,felipe.soto5175@example.com,MX,2018-06-08 12:33:25,retail
CUS-0004424,STU-0004424,Camila,Vera,camila.vera8532@example.com,BR,2018-04-19 23:26:23,retail
CUS-0004425,STU-0004425,Benjamin,Alvarez,benjamin.alvarez4642@synthetic.dev,MX,2019-02-25 03:55:24,retail
CUS-0004426,STU-0004426,Fernanda,Vega,fernanda.vega910@mail.test,CL,2025-01-05 00:07:42,enterprise
CUS-0004427,STU-0004427,Sofia,Carrasco,sofia.carrasco8863@synthetic.dev,CL,2025-01-05 14:10:17,smb
CUS-0004428,STU-0004428,Ana,Pereira,ana.pereira4497@mail.test,BR,2021-05-26 10:38:01,retail
CUS-0004429,STU-0004429,Ana,Valenzuela,ana.valenzuela314@example.com,PE,2021-05-30 22:19:40,retail
CUS-0004430,STU-0004430,Javier,Gutierrez,javier.gutierrez3637@example.com,US,2022-10-05 20:44:31,retail
CUS-0004431,STU-0004431,Catalina,Sepulveda,catalina.sepulveda8759@demo.io,CL,2021-11-08 14:17:12,retail
CUS-0004432,STU-0004432,Agustina,Martinez,agustina.martinez3310@synthetic.dev,BR,2020-04-27 13:42:53,smb
CUS-0004433,STU-0004433,Sebastian,Morales,sebastian.morales5289@demo.io,PE,2022-03-30 11:23:54,smb
CUS-0004434,STU-0004434,Josefa,Soto,josefa.soto991@example.com,CL,2022-07-22 11:40:27,retail
CUS-0004435,STU-0004435,Juan,Tapia,juan.tapia5073@example.com,CL,2019-09-10 21:20:55,smb
CUS-0004436,STU-0004436,Carmen,Reyes,carmen.reyes6428@example.com,CL,2025-11-23 11:46:09,retail
CUS-0004437,STU-0004437,Martina,Saavedra,martina.saavedra8649@demo.io,CL,2022-06-07 02:51:53,smb
CUS-0004438,STU-0004438,Tomas,Tapia,tomas.tapia2939@synthetic.dev,CO,2021-11-21 22:27:45,smb
CUS-0004439,STU-0004439,Sebastian,Diaz,sebastian.diaz9195@example.com,AR,2021-06-30 17:45:22,retail
CUS-0004440,STU-0004440,Diego,Cortes,diego.cortes8359@demo.io,CL,2018-09-06 07:05:02,retail
CUS-0004441,STU-0004441,Carlos,Contreras,carlos.contreras3698@example.com,BR,2019-01-31 00:55:26,retail
CUS-0004442,STU-0004442,Fernanda,Valenzuela,fernanda.valenzuela9176@example.com,PE,2021-10-22 16:42:27,retail
CUS-0004443,STU-0004443,Juan,Saavedra,juan.saavedra3080@lake.local,AR,2024-03-10 22:54:25,retail
CUS-0004444,STU-0004444,Renata,Gutierrez,renata.gutierrez4706@mail.test,CL,2018-02-11 15:32:04,smb
CUS-0004445,STU-0004445,Manuel,Aravena,manuel.aravena2926@synthetic.dev,CL,2020-10-17 22:41:54,enterprise
CUS-0004446,STU-0004446,Amanda,Bravo,amanda.bravo662@lake.local,ES,2024-03-20 07:42:24,retail
CUS-0004447,STU-0004447,Sofia,Alvarez,sofia.alvarez4756@mail.test,BR,2025-01-20 00:31:21,retail
CUS-0004448,STU-0004448,Felipe,Torres,felipe.torres8871@mail.test,PE,2024-08-24 08:20:14,retail
CUS-0004449,STU-0004449,Josefa,Romero,josefa.romero4863@demo.io,MX,2024-09-12 09:41:02,retail
CUS-0004450,STU-0004450,Manuel,Bravo,manuel.bravo6312@demo.io,ES,2025-04-13 08:51:10,retail
CUS-0004451,STU-0004451,Magdalena,Rojas,magdalena.rojas90@demo.io,CL,2019-02-16 02:44:39,retail
CUS-0004452,STU-0004452,Maximiliano,Salazar,maximiliano.salazar2491@demo.io,ES,2025-09-09 09:14:16,retail
CUS-0004453,STU-0004453,Florencia,Vera,florencia.vera7274@example.com,MX,2020-01-22 00:39:50,retail
CUS-0004454,STU-0004454,Martina,Silva,martina.silva5585@lake.local,AR,2020-10-30 21:54:19,smb
CUS-0004455,STU-0004455,Vicente,Martinez,vicente.martinez5689@demo.io,CL,2018-07-29 03:30:43,retail
CUS-0004456,STU-0004456,Vicente,Valenzuela,vicente.valenzuela1300@mail.test,AR,2020-06-25 00:37:10,enterprise
CUS-0004457,STU-0004457,Emilia,Munoz,emilia.munoz5883@synthetic.dev,MX,2018-08-30 13:37:14,retail
CUS-0004458,STU-0004458,Felipe,Rivera,felipe.rivera6804@mail.test,CL,2023-07-16 22:36:20,retail
CUS-0004459,STU-0004459,Fernanda,Riquelme,fernanda.riquelme5356@mail.test,PE,2023-07-19 03:54:51,smb
CUS-0004460,STU-0004460,Constanza,Sepulveda,constanza.sepulveda1930@demo.io,CO,2025-03-19 16:20:12,enterprise
CUS-0004461,STU-0004461,Martina,Riquelme,martina.riquelme6467@mail.test,CO,2021-11-21 19:07:40,enterprise
CUS-0004462,STU-0004462,Manuel,Torres,manuel.torres4623@synthetic.dev,ES,2025-05-23 08:31:27,smb
CUS-0004463,STU-0004463,Trinidad,Silva,trinidad.silva5710@demo.io,CL,2025-07-17 06:09:39,retail
CUS-0004464,STU-0004464,Sofia,Carvajal,sofia.carvajal1498@lake.local,AR,2024-06-23 10:47:19,retail
CUS-0004465,STU-0004465,Florencia,Vargas,florencia.vargas9424@lake.local,AR,2021-10-04 12:18:04,smb
CUS-0004466,STU-0004466,Fernanda,Perez,fernanda.perez1148@example.com,CL,2024-09-16 02:11:57,retail
CUS-0004467,STU-0004467,Daniel,Rojas,daniel.rojas903@demo.io,US,2021-03-22 10:09:23,retail
CUS-0004468,STU-0004468,Alejandro,Cordero,alejandro.cordero5564@synthetic.dev,PE,2025-08-28 11:38:34,retail
CUS-0004469,STU-0004469,Felipe,Salazar,felipe.salazar9423@mail.test,CL,2018-10-26 14:48:25,enterprise
CUS-0004470,STU-0004470,Lucia,Martinez,lucia.martinez994@lake.local,CO,2025-10-07 10:08:18,retail
CUS-0004471,STU-0004471,Camila,Carrasco,camila.carrasco2506@demo.io,CO,2025-03-26 19:36:39,retail
CUS-0004472,STU-0004472,Ignacio,Alvarez,ignacio.alvarez8987@demo.io,CL,2020-04-13 08:33:57,smb
CUS-0004473,STU-0004473,Fernanda,Martinez,fernanda.martinez4211@example.com,CL,2020-12-28 02:56:06,retail
CUS-0004474,STU-0004474,Luis,Salazar,luis.salazar1915@example.com,CL,2025-12-13 07:16:21,smb
CUS-0004475,STU-0004475,Cristobal,Hernandez,cristobal.hernandez8864@synthetic.dev,CO,2020-08-15 13:57:00,smb
CUS-0004476,STU-0004476,Magdalena,Diaz,magdalena.diaz9641@example.com,CL,2020-09-19 07:09:47,retail
CUS-0004477,STU-0004477,Trinidad,Sepulveda,trinidad.sepulveda9267@demo.io,CL,2019-04-21 21:48:10,smb
CUS-0004478,STU-0004478,Ignacio,Vega,ignacio.vega7068@synthetic.dev,MX,2023-03-02 23:11:15,retail
CUS-0004479,STU-0004479,Jose,Diaz,jose.diaz7629@demo.io,MX,2024-03-17 19:34:58,retail
CUS-0004480,STU-0004480,Juan,Saavedra,juan.saavedra3906@mail.test,BR,2023-11-17 09:44:51,smb
CUS-0004481,STU-0004481,Fernanda,Castillo,fernanda.castillo1434@example.com,US,2022-12-10 04:18:51,retail
CUS-0004482,STU-0004482,Sofia,Saavedra,sofia.saavedra4616@lake.local,CO,2019-06-13 18:49:40,retail
CUS-0004483,STU-0004483,Gabriel,Fuentes,gabriel.fuentes7752@lake.local,CO,2021-07-24 01:18:10,smb
CUS-0004484,STU-0004484,Daniela,Vega,daniela.vega3053@demo.io,PE,2023-03-06 09:13:41,retail
CUS-0004485,STU-0004485,Paula,Romero,paula.romero1965@example.com,PE,2023-04-03 23:09:03,retail
CUS-0004486,STU-0004486,Vicente,Castillo,vicente.castillo4310@lake.local,CL,2023-12-02 12:26:44,retail
CUS-0004487,STU-0004487,Alejandro,Carrasco,alejandro.carrasco3820@lake.local,CL,2024-01-24 08:19:21,retail
CUS-0004488,STU-0004488,Paula,Lopez,paula.lopez1102@example.com,CL,2021-03-22 19:23:49,enterprise
CUS-0004489,STU-0004489,Vicente,Arancibia,vicente.arancibia8650@lake.local,BR,2021-01-10 21:52:48,retail
CUS-0004490,STU-0004490,Lucia,Morales,lucia.morales5976@synthetic.dev,PE,2025-03-14 04:26:30,smb
CUS-0004491,STU-0004491,Pedro,Ortiz,pedro.ortiz4042@demo.io,CO,2024-03-03 23:34:19,retail
CUS-0004492,STU-0004492,Diego,Riquelme,diego.riquelme7875@example.com,CL,2024-04-29 03:50:15,retail
CUS-0004493,STU-0004493,Amanda,Cordero,amanda.cordero6644@mail.test,ES,2018-12-29 10:59:35,retail
CUS-0004494,STU-0004494,Nicolas,Reyes,nicolas.reyes3556@demo.io,MX,2024-11-07 12:20:13,retail
CUS-0004495,STU-0004495,Eduardo,Rodriguez,eduardo.rodriguez113@example.com,CL,2023-02-15 03:51:22,retail
CUS-0004496,STU-0004496,Sofia,Torres,sofia.torres9572@synthetic.dev,CO,2020-04-17 09:25:06,enterprise
CUS-0004497,STU-0004497,Ignacio,Vargas,ignacio.vargas2140@synthetic.dev,CL,2025-09-16 04:07:18,retail
CUS-0004498,STU-0004498,Florencia,Alvarez,florencia.alvarez7931@demo.io,CL,2021-12-02 13:20:22,retail
CUS-0004499,STU-0004499,Carlos,Castro,carlos.castro504@example.com,BR,2024-05-27 20:43:35,retail
CUS-0004500,STU-0004500,Daniela,Romero,daniela.romero1141@example.com,ES,2019-03-07 20:59:28,smb
CUS-0004501,STU-0004501,Javier,Castillo,javier.castillo9456@synthetic.dev,CL,2020-06-20 12:04:26,retail
CUS-0004502,STU-0004502,Magdalena,Rivera,magdalena.rivera5301@example.com,BR,2024-10-01 05:51:56,retail
CUS-0004503,STU-0004503,Isabel,Gomez,isabel.gomez3115@mail.test,PE,2019-06-19 10:49:15,retail
CUS-0004504,STU-0004504,Gabriel,Salazar,gabriel.salazar6841@synthetic.dev,PE,2022-12-18 07:46:19,retail
CUS-0004505,STU-0004505,Javier,Perez,javier.perez693@mail.test,CL,2018-10-05 02:27:14,retail
CUS-0004506,STU-0004506,Constanza,Cortes,constanza.cortes1164@example.com,AR,2025-12-17 08:00:38,retail
CUS-0004507,STU-0004507,Isabel,Aravena,isabel.aravena4526@mail.test,CL,2020-09-24 23:25:14,retail
CUS-0004508,STU-0004508,Ana,Morales,ana.morales5413@mail.test,ES,2021-01-04 20:24:27,retail
CUS-0004509,STU-0004509,Ana,Rivera,ana.rivera1605@mail.test,CL,2021-11-13 15:55:51,smb
CUS-0004510,STU-0004510,Rodrigo,Morales,rodrigo.morales2206@lake.local,MX,2025-03-08 18:15:42,retail
CUS-0004511,STU-0004511,Constanza,Rodriguez,constanza.rodriguez9287@mail.test,BR,2021-10-17 10:38:37,retail
CUS-0004512,STU-0004512,Cristobal,Ortiz,cristobal.ortiz999@synthetic.dev,BR,2020-11-16 19:08:02,retail
CUS-0004513,STU-0004513,Agustina,Araya,agustina.araya7987@mail.test,BR,2018-01-13 10:36:07,retail
CUS-0004514,STU-0004514,Camila,Vega,camila.vega8918@lake.local,CO,2022-08-19 09:27:23,retail
CUS-0004515,STU-0004515,Gabriel,Araya,gabriel.araya7603@lake.local,CO,2024-10-01 02:24:29,retail
CUS-0004516,STU-0004516,Paula,Sandoval,paula.sandoval8285@mail.test,CL,2018-06-15 00:33:23,retail
CUS-0004517,STU-0004517,Amanda,Carvajal,amanda.carvajal6989@mail.test,PE,2021-04-18 22:39:08,enterprise
CUS-0004518,STU-0004518,Luis,Toro,luis.toro9464@synthetic.dev,CL,2025-05-21 19:08:20,retail
CUS-0004519,STU-0004519,Renata,Munoz,renata.munoz5452@lake.local,CO,2018-08-30 16:58:28,retail
CUS-0004520,STU-0004520,Sebastian,Rojas,sebastian.rojas8904@demo.io,CL,2025-10-20 22:29:55,retail
CUS-0004521,STU-0004521,Nicolas,Torres,nicolas.torres5284@lake.local,AR,2022-06-07 17:34:22,retail
CUS-0004522,STU-0004522,Daniel,Saavedra,daniel.saavedra2589@mail.test,CO,2019-03-18 16:24:43,retail
CUS-0004523,STU-0004523,Carmen,Salazar,carmen.salazar9474@synthetic.dev,CL,2025-02-02 01:52:04,smb
CUS-0004524,STU-0004524,Carlos,Martinez,carlos.martinez888@synthetic.dev,BR,2021-08-16 06:08:08,retail
CUS-0004525,STU-0004525,Constanza,Araya,constanza.araya9553@demo.io,CL,2023-07-06 11:53:35,retail
CUS-0004526,STU-0004526,Daniela,Rojas,daniela.rojas5708@synthetic.dev,PE,2018-06-17 11:48:08,retail
CUS-0004527,STU-0004527,Rodrigo,Saavedra,rodrigo.saavedra9415@mail.test,CL,2023-04-06 08:55:25,retail
CUS-0004528,STU-0004528,Camila,Araya,camila.araya724@mail.test,AR,2024-02-02 09:23:55,smb
CUS-0004529,STU-0004529,Javier,Contreras,javier.contreras3095@synthetic.dev,US,2021-09-25 04:33:56,retail
CUS-0004530,STU-0004530,Manuel,Hernandez,manuel.hernandez8369@mail.test,BR,2021-02-20 13:00:28,retail
CUS-0004531,STU-0004531,Lucia,Lopez,lucia.lopez9003@example.com,AR,2023-02-12 06:54:48,retail
CUS-0004532,STU-0004532,Eduardo,Valenzuela,eduardo.valenzuela6253@mail.test,CL,2019-11-13 09:24:16,retail
CUS-0004533,STU-0004533,Lucia,Valenzuela,lucia.valenzuela4659@demo.io,MX,2023-03-21 02:44:48,enterprise
CUS-0004534,STU-0004534,Maximiliano,Rivera,maximiliano.rivera7740@mail.test,MX,2018-03-18 20:25:19,enterprise
CUS-0004535,STU-0004535,Magdalena,Silva,magdalena.silva1548@demo.io,CL,2025-11-30 06:35:16,retail
CUS-0004536,STU-0004536,Felipe,Gomez,felipe.gomez7251@lake.local,PE,2018-11-27 12:32:46,retail
CUS-0004537,STU-0004537,Gabriel,Vasquez,gabriel.vasquez360@mail.test,PE,2023-11-06 08:33:20,retail
CUS-0004538,STU-0004538,Benjamin,Soto,benjamin.soto1864@synthetic.dev,CL,2021-05-27 09:54:55,smb
CUS-0004539,STU-0004539,Maria,Perez,maria.perez6730@mail.test,PE,2024-07-18 12:08:35,retail
CUS-0004540,STU-0004540,Trinidad,Henriquez,trinidad.henriquez1138@lake.local,CL,2025-06-21 01:09:44,enterprise
CUS-0004541,STU-0004541,Juan,Hernandez,juan.hernandez4291@demo.io,CL,2025-08-25 19:29:43,smb
CUS-0004542,STU-0004542,Ana,Toro,ana.toro2835@demo.io,CO,2019-07-20 12:03:14,retail
CUS-0004543,STU-0004543,Nicolas,Henriquez,nicolas.henriquez522@demo.io,PE,2025-05-24 11:18:17,retail
CUS-0004544,STU-0004544,Gabriel,Pizarro,gabriel.pizarro2467@demo.io,CL,2023-08-13 12:56:54,smb
CUS-0004545,STU-0004545,Carlos,Soto,carlos.soto8524@synthetic.dev,MX,2021-08-24 01:55:04,enterprise
CUS-0004546,STU-0004546,Vicente,Bravo,vicente.bravo2240@lake.local,PE,2024-07-25 21:05:46,smb
CUS-0004547,STU-0004547,Emilia,Gomez,emilia.gomez8771@mail.test,CO,2025-01-31 10:55:35,retail
CUS-0004548,STU-0004548,Maria,Castillo,maria.castillo8467@example.com,CL,2019-08-20 04:19:25,retail
CUS-0004549,STU-0004549,Paula,Castro,paula.castro5501@example.com,CL,2022-04-04 05:46:00,retail
CUS-0004550,STU-0004550,Trinidad,Bravo,trinidad.bravo6256@lake.local,CL,2020-04-15 05:37:41,retail
CUS-0004551,STU-0004551,Juan,Castillo,juan.castillo1974@mail.test,US,2018-02-13 20:02:40,retail
CUS-0004552,STU-0004552,Rodrigo,Henriquez,rodrigo.henriquez4279@lake.local,MX,2020-10-27 17:26:50,retail
CUS-0004553,STU-0004553,Felipe,Arancibia,felipe.arancibia1081@demo.io,CL,2020-08-07 05:46:21,retail
CUS-0004554,STU-0004554,Paula,Bravo,paula.bravo9861@mail.test,AR,2019-10-09 13:54:41,smb
CUS-0004555,STU-0004555,Manuel,Rodriguez,manuel.rodriguez3147@demo.io,AR,2018-05-07 05:57:05,retail
CUS-0004556,STU-0004556,Sofia,Vega,sofia.vega5293@lake.local,CO,2022-06-29 09:31:37,smb
CUS-0004557,STU-0004557,Sebastian,Carrasco,sebastian.carrasco1364@mail.test,PE,2021-03-03 02:31:28,retail
CUS-0004558,STU-0004558,Josefa,Cordero,josefa.cordero8737@mail.test,CO,2018-08-06 12:10:42,retail
CUS-0004559,STU-0004559,Isabel,Sandoval,isabel.sandoval1662@mail.test,BR,2023-05-01 12:19:49,retail
CUS-0004560,STU-0004560,Maximiliano,Saavedra,maximiliano.saavedra7034@lake.local,CL,2019-10-04 05:18:49,retail
CUS-0004561,STU-0004561,Lucia,Pizarro,lucia.pizarro6074@demo.io,CL,2020-05-30 18:15:34,smb
CUS-0004562,STU-0004562,Benjamin,Rivera,benjamin.rivera9540@demo.io,BR,2023-05-19 21:51:00,enterprise
CUS-0004563,STU-0004563,Catalina,Cordero,catalina.cordero8203@demo.io,CL,2024-01-11 22:18:24,retail
CUS-0004564,STU-0004564,Agustina,Cortes,agustina.cortes3418@demo.io,CO,2023-06-19 19:12:58,enterprise
CUS-0004565,STU-0004565,Amanda,Gomez,amanda.gomez5421@synthetic.dev,BR,2021-03-21 04:23:42,retail
CUS-0004566,STU-0004566,Sebastian,Arancibia,sebastian.arancibia5781@demo.io,AR,2021-06-07 15:10:18,retail
CUS-0004567,STU-0004567,Ignacio,Arancibia,ignacio.arancibia1032@synthetic.dev,MX,2020-01-30 22:49:24,retail
CUS-0004568,STU-0004568,Renata,Castro,renata.castro4681@lake.local,ES,2018-04-10 20:41:18,retail
CUS-0004569,STU-0004569,Martina,Vega,martina.vega8439@example.com,CL,2023-02-27 23:23:53,retail
CUS-0004570,STU-0004570,Juan,Saavedra,juan.saavedra7345@synthetic.dev,MX,2019-11-30 11:37:01,retail
CUS-0004571,STU-0004571,Ana,Romero,ana.romero3385@example.com,ES,2018-02-22 14:10:26,smb
CUS-0004572,STU-0004572,Camila,Cortes,camila.cortes807@mail.test,CL,2022-06-30 05:06:37,retail
CUS-0004573,STU-0004573,Jose,Vasquez,jose.vasquez3771@mail.test,BR,2018-02-04 15:21:55,retail
CUS-0004574,STU-0004574,Martina,Fuentes,martina.fuentes7464@demo.io,CL,2025-12-17 16:04:10,retail
CUS-0004575,STU-0004575,Daniel,Gomez,daniel.gomez5243@mail.test,CL,2023-01-08 06:24:12,retail
CUS-0004576,STU-0004576,Catalina,Rojas,catalina.rojas8828@mail.test,BR,2022-08-07 21:41:10,enterprise
CUS-0004577,STU-0004577,Rodrigo,Perez,rodrigo.perez6152@example.com,PE,2023-08-02 03:29:13,retail
CUS-0004578,STU-0004578,Sebastian,Arancibia,sebastian.arancibia6020@example.com,MX,2022-08-16 06:31:29,smb
CUS-0004579,STU-0004579,Carlos,Cordero,carlos.cordero5992@example.com,CL,2023-04-18 10:46:14,retail
CUS-0004580,STU-0004580,Ignacio,Cortes,ignacio.cortes8986@synthetic.dev,PE,2024-10-25 14:26:34,enterprise
CUS-0004581,STU-0004581,Javier,Salazar,javier.salazar5677@mail.test,ES,2025-10-21 01:18:33,retail
CUS-0004582,STU-0004582,Nicolas,Rodriguez,nicolas.rodriguez6884@mail.test,US,2022-01-05 17:21:27,retail
CUS-0004583,STU-0004583,Matias,Pino,matias.pino9435@example.com,ES,2019-05-04 19:02:20,retail
CUS-0004584,STU-0004584,Felipe,Diaz,felipe.diaz9324@mail.test,PE,2022-01-16 05:48:23,retail
CUS-0004585,STU-0004585,Daniela,Tapia,daniela.tapia9921@lake.local,US,2023-09-14 08:25:43,retail
CUS-0004586,STU-0004586,Camila,Perez,camila.perez4904@synthetic.dev,CL,2023-06-10 07:46:47,retail
CUS-0004587,STU-0004587,Rodrigo,Vega,rodrigo.vega282@demo.io,CL,2019-05-06 05:06:52,smb
CUS-0004588,STU-0004588,Isabel,Diaz,isabel.diaz3723@synthetic.dev,CL,2025-06-01 08:36:27,retail
CUS-0004589,STU-0004589,Juan,Flores,juan.flores5168@synthetic.dev,CL,2018-12-22 13:30:53,retail
CUS-0004590,STU-0004590,Eduardo,Torres,eduardo.torres787@example.com,CL,2018-02-16 07:19:08,retail
CUS-0004591,STU-0004591,Fernanda,Gomez,fernanda.gomez3686@mail.test,CL,2020-04-23 17:58:36,retail
CUS-0004592,STU-0004592,Diego,Araya,diego.araya8411@example.com,CL,2023-02-05 01:40:13,smb
CUS-0004593,STU-0004593,Maria,Saavedra,maria.saavedra9930@example.com,US,2024-12-28 23:34:05,retail
CUS-0004594,STU-0004594,Constanza,Bravo,constanza.bravo562@demo.io,ES,2022-01-10 15:04:00,retail
CUS-0004595,STU-0004595,Juan,Gomez,juan.gomez8354@demo.io,CL,2023-05-23 23:36:20,retail
CUS-0004596,STU-0004596,Valentina,Vera,valentina.vera8364@mail.test,MX,2019-04-30 08:52:31,smb
CUS-0004597,STU-0004597,Pedro,Rojas,pedro.rojas9955@synthetic.dev,ES,2025-03-31 19:24:12,retail
